
Inoherb                              -          329          633          668          693c           -            -          329          304          364d         329
                                     -         21.9         21.1         22.3         23.1            -            -         21.9         20.3         24.3         21.9
Kans                                 -          323          654          612          619            -            -          323e         331e         281          338e
                                     -         21.5         21.8         20.4         20.6            -            -         21.5         22.1         18.7         22.5
Lancome                              -          171de        309          276          284            -            -          171de        138          138          146
                                     -         11.4         10.3          9.2          9.5            -            -         11.4          9.2          9.2          9.7
SK-ll                                -           81          150          145          144            -            -           81           69           76           68
                                     -          5.4          5.0          4.8          4.8            -            -          5.4          4.6          5.1          4.5
Vichy                                -           45de         83de         61           51            -            -           45ef         38e          23           28
                                     -          3.0          2.8          2.0          1.7            -            -          3.0          2.5          1.5          1.9
Summary                              -         3504         6814         6742         6818            -            -         3504         3310         3432         3386
                                     -        233.6        227.1        224.7        227.3            -            -        233.6        220.7        228.8        225.7

Project Sheet1


Table TQ9013N5
【Equity Attributes - Olay】
by M2
Base: Base-M2-Know about Olay

                                                      National
                          ----------------------------------------------------------------
                                   Aug          Sep          Nov          Dec        March
                                   (a)          (b)          (c)          (d)          (e)

总体                               835         1138         1116         1098         1165
                                 100.0        100.0        100.0        100.0        100.0
This brand gives
me radiant, glowing skin           166          242          233          252          296abc
                                  19.9         21.3         20.9         23.0         25.4
Effectively reduces the
multiple signs of aging            200          296          298          330abc       360abc
                                  24.0         26.0         26.7         30.0         30.9
Effectively
whitens facial skin                202          283          284          316abc       379abcd
                                  24.2         24.9         25.4         28.8         32.5
This brand leaves
skin softer, smoother              170          243          231          257          302abc
                                  20.4         21.4         20.7         23.4         25.9
This brand is
worth paying more for              125          169          174          181          218abc
                                  15.0         14.9         15.6         16.5         18.7
Is upscale                         125          176          157          198ac        225abc
                                  15.0         15.5         14.1         18.0         19.3
Dramatically
transform my skin                  151          225          204          233ac        254ac
                                  18.1         19.8         18.3         21.2         21.8
Motivates me to keep
striving to be my best             139          199          184          222ac        252abc
                                  16.6         17.5         16.5         20.2         21.6
The first one
to introduce the latest
products and ingredients           142          194          187          222abc       260abc
                                  17.0         17.0         16.8         20.2         22.3
Helps me look
younger for my age                 145          223          239a         258ab        322abcd
                                  17.4         19.6         21.4         23.5         27.6
Has packages
that delight me                    126          198          179          214ac        254abc
                                  15.1         17.4         16.0         19.5         21.8
Has products you
can feel working the
moment you use them                152          217          187          242abc       274abc
                                  18.2         19.1         16.8         22.1         23.5
Is more effective
than other brands                  137          197          186          214ac        281abcd
                                  16.4         17.3         16.7         19.5         24.1

Project Sheet1


Table TQ9012M5
【Equity Attributes - Loreal】
by M2
Base: Base-M2-Know about Loreal

                                                      National
                          ----------------------------------------------------------------
                                   Aug          Sep          Nov          Dec        March
                                   (a)          (b)          (c)          (d)          (e)

总体                               889         1213         1188         1138         1212
                                 100.0        100.0        100.0        100.0        100.0
This brand gives
me radiant, glowing skin           176          209          216          220          283abcd
                                  19.8         17.2         18.2         19.3         23.3
Effectively reduces the
multiple signs of aging            176          220          231          249b         297abc
                                  19.8         18.1         19.4         21.9         24.5
Effectively
whitens facial skin                203bcd       222          199          212          270bcd
                                  22.8         18.3         16.8         18.6         22.3
This brand leaves
skin softer, smoother              178bc        186          190          202          272bcd
                                  20.0         15.3         16.0         17.7         22.4
This brand is
worth paying more for              168          232          219          221          292abcd
                                  18.9         19.1         18.4         19.4         24.1
Is upscale                         258bcd       307          277          281          382bcd
                                  29.0         25.3         23.3         24.7         31.5
Dramatically
transform my skin                  179b         203          208          214          270bcd
                                  20.1         16.7         17.5         18.8         22.3
Motivates me to keep
striving to be my best             174          215          206          211          285abcd
                                  19.6         17.7         17.3         18.5         23.5
The first one
to introduce the latest
products and ingredients           165          214          219          215          273abcd
                                  18.6         17.6         18.4         18.9         22.5
Helps me look
younger for my age                 177          222          220          231          285abcd
                                  19.9         18.3         18.5         20.3         23.5
Has packages
that delight me                    200b         230          233          223          297bcd
                                  22.5         19.0         19.6         19.6         24.5
Has products you
can feel working the
moment you use them                169bc        183          192          207b         257bcd
                                  19.0         15.1         16.2         18.2         21.2
Is more effective
than other brands                  185bcd       198          186          196          272bcd
                                  20.8         16.3         15.7         17.2         22.4

Project Sheet1


Table TQ906G5
【Equity Attributes - Estee Lauder】
by M2
Base: Base-M2-Know about Estee Lauder

                                                      National
                          ----------------------------------------------------------------
                                   Aug          Sep          Nov          Dec        March
                                   (a)          (b)          (c)          (d)          (e)

总体                               809         1105         1082         1046         1051
                                 100.0        100.0        100.0        100.0        100.0
This brand gives
me radiant, glowing skin           161          229          215          216          234
                                  19.9         20.7         19.9         20.6         22.3
Effectively reduces the
multiple signs of aging            199          279          277          278          314abcd
                                  24.6         25.2         25.6         26.5         29.9
Effectively
whitens facial skin                170cd        220          191          186          244bcd
                                  21.0         19.9         17.7         17.7         23.2
This brand leaves
skin softer, smoother              165          222          201          205          231c
                                  20.4         20.1         18.6         19.6         22.0
This brand is
worth paying more for              185          254          283ab        278ab        291ab
                                  22.9         23.0         26.2         26.6         27.7
Is upscale                         298          422          399          411          461abcd
                                  36.8         38.2         36.9         39.3         43.9
Dramatically
transform my skin                  165          218          213          225          241bc
                                  20.4         19.7         19.7         21.5         22.9
Motivates me to keep
striving to be my best             186          249          252          242          295abcd
                                  23.0         22.5         23.3         23.1         28.1
The first one
to introduce the latest
products and ingredients           157          247          232          245a         273abc
                                  19.4         22.4         21.4         23.4         26.0
Helps me look
younger for my age                 173          262          231          242          277acd
                                  21.4         23.7         21.3         23.2         26.4
Has packages
that delight me                    216bc        253          240          274bc        299bc
                                  26.7         22.9         22.2         26.2         28.4
Has products you
can feel working the
moment you use them                159          210          207          199          233bcd
                                  19.7         19.0         19.1         19.0         22.2
Is more effective
than other brands                  174          234          214          238c         268abc
                                  21.5         21.2         19.8         22.7         25.5

Project Sheet1


Table TQ907H5
【Equity Attributes - Pechoin】
by M2
Base: Base-M2-Know about Pechoin

                                                      National
                          ----------------------------------------------------------------
                                   Aug          Sep          Nov          Dec        March
                                   (a)          (b)          (c)          (d)          (e)

总体                               832         1140         1146         1101         1176
                                 100.0        100.0        100.0        100.0        100.0
This brand gives
me radiant, glowing skin           113          186a         175          191a         197a
                                  13.6         16.3         15.3         17.3         16.8
Effectively reduces the
multiple signs of aging            102          145          144          131          153
                                  12.3         12.7         12.6         11.9         13.0
Effectively
whitens facial skin                102          163          151          160          171
                                  12.3         14.3         13.2         14.5         14.5
This brand leaves
skin softer, smoother              111          168          176          181a         189a
                                  13.3         14.7         15.4         16.5         16.1
This brand is
worth paying more for               94          149          132          125          166acd
                                  11.3         13.1         11.5         11.4         14.1
Is upscale                          66          106d          88           78          109d
                                   7.9          9.3          7.7          7.1          9.3
Dramatically
transform my skin                  102          180a         170a         178a         193a
                                  12.3         15.8         14.8         16.2         16.4
Motivates me to keep
striving to be my best             107          174c         144          155          163
                                  12.9         15.3         12.6         14.1         13.9
The first one
to introduce the latest
products and ingredients           115          162          148          152          161
                                  13.8         14.2         12.9         13.8         13.7
Helps me look
younger for my age                  86          146a         141          146a         176ac
                                  10.3         12.8         12.3         13.3         15.0
Has packages
that delight me                    107          178a         159          165          204ac
                                  12.9         15.6         13.9         15.0         17.3
Has products you
can feel working the
moment you use them                 97          160          141          156a         158
                                  11.7         14.0         12.3         14.2         13.4
Is more effective
than other brands                   94          164a         187a         180a         184a
                                  11.3         14.4         16.3         16.4         15.6

Project Sheet1


Table TQ901B5
【Equity Attributes - Aupres】
by M2
Base: Base-M2-Know about Aupres

                                                      National
                          ----------------------------------------------------------------
                                   Aug          Sep          Nov          Dec        March
                                   (a)          (b)          (c)          (d)          (e)

总体                               681          887          837          864          813
                                 100.0        100.0        100.0        100.0        100.0
This brand gives
me radiant, glowing skin            85          111           88           97          109c
                                  12.5         12.5         10.5         11.2         13.4
Effectively reduces the
multiple signs of aging             91c         105           87          108           96
                                  13.4         11.8         10.4         12.5         11.8
Effectively
whitens facial skin                108bcd       113           97          107          106
                                  15.9         12.7         11.6         12.3         13.0
This brand leaves
skin softer, smoother               85c         112c          75          104c         101c
                                  12.5         12.6          9.0         12.0         12.4
This brand is
worth paying more for               77           94           79          102          107c
                                  11.3         10.6          9.4         11.8         13.2
Is upscale                         108c         130          103          126          128c
                                  15.9         14.7         12.3         14.6         15.7
Dramatically
transform my skin                   79          111c          80          102           90
                                  11.6         12.5          9.6         11.8         11.1
Motivates me to keep
striving to be my best              70          109c          79           92          105c
                                  10.3         12.3          9.4         10.7         12.9
The first one
to introduce the latest
products and ingredients            77           98           81          109c         111c
                                  11.3         11.0          9.7         12.6         13.7
Helps me look
younger for my age                  77          117c          75           96          110c
                                  11.3         13.2          9.0         11.1         13.5
Has packages
that delight me                     87          121c          89          112           98
                                  12.8         13.6         10.6         12.9         12.1
Has products you
can feel working the
moment you use them                 84c          87           71           88           90c
                                  12.3          9.8          8.5         10.2         11.1
Is more effective
than other brands                   70           94           70           91           92c
                                  10.3         10.6          8.4         10.5         11.3

Project Sheet1


Table TQ902C5
【Equity Attributes - Herborist】
by M2
Base: Base-M2-Know about Herborist

                                                      National
                          ----------------------------------------------------------------
                                   Aug          Sep          Nov          Dec        March
                                   (a)          (b)          (c)          (d)          (e)

总体                               576          778          805          768          760
                                 100.0        100.0        100.0        100.0        100.0
This brand gives
me radiant, glowing skin            63e          80           74           82e          61
                                  10.9         10.3          9.2         10.7          8.0
Effectively reduces the
multiple signs of aging             49           58           56           78bc         70
                                   8.5          7.5          7.0         10.2          9.2
Effectively
whitens facial skin                 66           76           83          102bc         82
                                  11.5          9.8         10.3         13.2         10.8
This brand leaves
skin softer, smoother               61           71           83           92be         70
                                  10.6          9.1         10.3         12.0          9.2
This brand is
worth paying more for               50           67           64           84ce         57
                                   8.7          8.6          8.0         10.9          7.5
Is upscale                          41           53           57           70b          57
                                   7.1          6.8          7.1          9.1          7.5
Dramatically
transform my skin                   73be         71           84           95be         73
                                  12.7          9.1         10.4         12.3          9.6
Motivates me to keep
striving to be my best              52           61           62           77e          58
                                   9.0          7.8          7.7         10.1          7.6
The first one
to introduce the latest
products and ingredients            66           73           83           97be         72
                                  11.5          9.4         10.3         12.7          9.5
Helps me look
younger for my age                  51           71           66           90abce       63
                                   8.9          9.1          8.2         11.7          8.3
Has packages
that delight me                     70          111          102           98           89
                                  12.2         14.3         12.7         12.8         11.7
Has products you
can feel working the
moment you use them                 63bc         58           65           79b          74
                                  10.9          7.5          8.1         10.3          9.7
Is more effective
than other brands                   57           58           68           90bc         76b
                                   9.9          7.5          8.4         11.7         10.0

Project Sheet1


Table TQ903D5
【Equity Attributes - Chcedo】
by M2
Base: Base-M2-Know about Chcedo

                                                      National
                          ----------------------------------------------------------------
                                   Aug          Sep          Nov          Dec        March
                                   (a)          (b)          (c)          (d)          (e)

总体                               867         1127         1133         1121         1145
                                 100.0        100.0        100.0        100.0        100.0
This brand gives
me radiant, glowing skin           195bc        219          205          223          261bcd
                                  22.5         19.4         18.1         19.9         22.8
Effectively reduces the
multiple signs of aging            145          182          163          186          203c
                                  16.7         16.1         14.4         16.6         17.7
Effectively
whitens facial skin                182c         236c         203          229          244c
                                  21.0         20.9         17.9         20.4         21.3
This brand leaves
skin softer, smoother              202bcd       217c         188          201          239cd
                                  23.3         19.3         16.6         18.0         20.9
This brand is
worth paying more for              119          164          142          167c         184c
                                  13.7         14.6         12.5         14.9         16.1
Is upscale                         125          154          137          161          143
                                  14.4         13.7         12.1         14.3         12.5
Dramatically
transform my skin                  154          211          206          225          222
                                  17.8         18.7         18.2         20.1         19.4
Motivates me to keep
striving to be my best             168c         199          176          198          227c
                                  19.4         17.7         15.5         17.7         19.8
The first one
to introduce the latest
products and ingredients           140          173          160          184          200c
                                  16.1         15.4         14.1         16.4         17.5
Helps me look
younger for my age                 157          220c         185          237ac        231c
                                  18.1         19.5         16.3         21.2         20.2
Has packages
that delight me                    162          214          198          229c         223
                                  18.7         19.0         17.5         20.4         19.5
Has products you
can feel working the
moment you use them                149          186          165          185          218c
                                  17.2         16.5         14.6         16.5         19.0
Is more effective
than other brands                  131          197          172          188          207ac
                                  15.1         17.5         15.2         16.8         18.1

Project Sheet1


Table TQ904E5
【Equity Attributes - Clinique】
by M2
Base: Base-M2-Know about Clinique

                                                      National
                          ----------------------------------------------------------------
                                   Aug          Sep          Nov          Dec        March
                                   (a)          (b)          (c)          (d)          (e)

总体                               281          435          440          463          393
                                 100.0        100.0        100.0        100.0        100.0
This brand gives
me radiant, glowing skin            26           48           53           60           48
                                   9.3         11.0         12.0         12.9         12.2
Effectively reduces the
multiple signs of aging             27           29           39           40           34
                                   9.6          6.7          8.9          8.7          8.7
Effectively
whitens facial skin                 32           39           38           40           40
                                  11.4          9.0          8.6          8.7         10.2
This brand leaves
skin softer, smoother               28           41           55           59           45
                                  10.0          9.4         12.5         12.6         11.5
This brand is
worth paying more for               28           37           47           48           35
                                  10.0          8.5         10.7         10.4          8.9
Is upscale                          48           71           72           60           61
                                  17.1         16.3         16.4         13.0         15.5
Dramatically
transform my skin                   27           50           50           51           40
                                   9.6         11.5         11.4         11.1         10.2
Motivates me to keep
striving to be my best              28           42           48           50           37
                                  10.0          9.7         10.9         10.8          9.4
