
Laroche Posay                        2            1            1            -            -            -            2            2            -            -            -            -            2            1            1            -
                                    .1           .4           .2            -            -            -           .3           .4            -            -            -            -           .2           .2           .2            -
Mamonde                              1            -            -            -            1            -            1            1            -            1            -            1            -            -            -            -
                                    .1            -            -            -           .4            -           .1           .2            -           .2            -           .3            -            -            -            -
Watsons                              3            -            2            1            -            -            1            1            2            -            -            -            3            1            2            1
                                    .2            -           .4           .2            -            -           .1           .2           .2            -            -            -           .3           .2           .4           .3
Ribecs                               2            -            -            1            1            -            2            2            -            -            -            -            2            1            1            1
                                    .1            -            -           .2           .4            -           .3           .4            -            -            -            -           .2           .2           .2           .3
ZMC                                  2            -            1            1            -            -            -            -            2            1            -            1            1            -            1            1
                                    .1            -           .2           .2            -            -            -            -           .2           .2            -           .3           .1            -           .2           .3

Project Sheet1


Table Q3A2 (continuation)
【Q3】 TOMA
by Header B
Base: b1.Base-Total Respondents

                                                                                                                                                                                                                                 25-34
                            National                           Age                                              City tier                                                          Income                                      &China1+/
                          ------------ --------------------------------------------------- --------------------------------------------------- -----------------------------------------------------------------------------       1
                                              18-24        25-34        35-44        45-55   Top 4 City      Top 4+A       A City       B City    China1+/1      China1+       China1     China2&3       China2       China3
                                 total          (a)          (b)          (c)          (d)          (a)          (b)          (c)          (d)          (a)          (b)          (c)          (d)          (e)          (f)          (a)

总体                              1500          276          509          449          266          204          671          467          829          480          167          313         1020          574          446          339
                                 100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0
Mary Kay                            15            2            6            3            4            1            3            2           12bc          1            -            1           14abc         6b           8abc         2
                                   1.0           .7          1.2           .7          1.5           .5           .4           .4          1.4           .2            -           .3          1.4          1.0          1.8           .6
Avene                                2            2            -            -            -            2            2            -            -            1            -            1            1            1            -            -
                                    .1           .7            -            -            -          1.0           .3            -            -           .2            -           .3           .1           .2            -            -
gN Pearl                             3            1            -            1            1            -            1            1            2            -            -            -            3            2            1            -
                                    .2           .4            -           .2           .4            -           .1           .2           .2            -            -            -           .3           .3           .2            -
Laneige                              4            3            -            -            1            -            3            3            1            -            -            -            4abc         2            2            -
                                    .3          1.1            -            -           .4            -           .4           .6           .1            -            -            -           .4           .3           .4            -
Shiseido                            23            4            6            7            6            4           15           11            8           14de          3           11de          9            3            6            5
                                   1.5          1.4          1.2          1.6          2.3          2.0          2.2          2.4          1.0          2.9          1.8          3.5           .9           .5          1.3          1.5
DR Plant                             4            1            3            -            -            1            4d           3            -            -            -            -            4abc         2            2            1
                                    .3           .4           .6            -            -           .5           .6           .6            -            -            -            -           .4           .3           .4           .3
BeautyUS                             1            -            -            -            1            1            1            -            -            1            -            1            -            -            -            -
                                    .1            -            -            -           .4           .5           .1            -            -           .2            -           .3            -            -            -            -
AHC                                  3            2            1            -            -            -            1            1            2            -            -            -            3            1            2            -
                                    .2           .7           .2            -            -            -           .1           .2           .2            -            -            -           .3           .2           .4            -
DHC                                  1            -            -            1            -            -            1            1            -            -            -            -            1            -            1            -
                                    .1            -            -           .2            -            -           .1           .2            -            -            -            -           .1            -           .2            -
Amway                                4            -            3            -            1            -            1            1            3            1            -            1            3            1            2            1
                                    .3            -           .6            -           .4            -           .1           .2           .4           .2            -           .3           .3           .2           .4           .3
Chunji                               3            -            2            1            -            -            -            -            3            1            1            -            2            -            2            1
                                    .2            -           .4           .2            -            -            -            -           .4           .2           .6            -           .2            -           .4           .3
Tjoy                                 2            -            -            2            -            -            -            -            2            -            -            -            2            -            2            -
                                    .1            -            -           .4            -            -            -            -           .2            -            -            -           .2            -           .4            -
Franic                               5            1            2            1            1            -            1            1            4a           2            -            2            3            -            3            4
                                    .3           .4           .4           .2           .4            -           .1           .2           .5           .4            -           .6           .3            -           .7          1.2
Fawa                                 1            -            -            1            -            -            1            1            -            1            -            1            -            -            -            -
                                    .1            -            -           .2            -            -           .1           .2            -           .2            -           .3            -            -            -            -
Fragrance                            1            -            -            -            1            -            -            -            1            -            -            -            1            -            1            -
                                    .1            -            -            -           .4            -            -            -           .1            -            -            -           .1            -           .2            -
GF                                   -            -            -            -            -            -            -            -            -            -            -            -            -            -            -            -
                                     -            -            -            -            -            -            -            -            -            -            -            -            -            -            -            -
La Mer                               2            2            -            -            -            -            1            1            1            1            -            1            1            1            -            -
                                    .1           .7            -            -            -            -           .1           .2           .1           .2            -           .3           .1           .2            -            -
Givenchy                             5            2            -            3            -            -            3            3            2            1            -            1            4b           2            2            -
                                    .3           .7            -           .7            -            -           .4           .6           .2           .2            -           .3           .4           .3           .4            -
Guerlain                             1            -            1            -            -            -            1            1            -            1            -            1            -            -            -            1
                                    .1            -           .2            -            -            -           .1           .2            -           .2            -           .3            -            -            -           .3
Clarins                              1            -            1            -            -            1            1            -            -            -            -            -            1            1            -            -
                                    .1            -           .2            -            -           .5           .1            -            -            -            -            -           .1           .2            -            -

Project Sheet1


Table Q3A2 (continuation)
【Q3】 TOMA
by Header B
Base: b1.Base-Total Respondents

                                                                                                                                                                                                                                 25-34
                            National                           Age                                              City tier                                                          Income                                      &China1+/
                          ------------ --------------------------------------------------- --------------------------------------------------- -----------------------------------------------------------------------------       1
                                              18-24        25-34        35-44        45-55   Top 4 City      Top 4+A       A City       B City    China1+/1      China1+       China1     China2&3       China2       China3
                                 total          (a)          (b)          (c)          (d)          (a)          (b)          (c)          (d)          (a)          (b)          (c)          (d)          (e)          (f)          (a)

总体                              1500          276          509          449          266          204          671          467          829          480          167          313         1020          574          446          339
                                 100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0
Jinquan                              -            -            -            -            -            -            -            -            -            -            -            -            -            -            -            2
                                     -            -            -            -            -            -            -            -            -            -            -            -            -            -            -           .6
Carslan                              4            -            3            1            -            -            1            1            3            -            -            -            4abc         2            2            -
                                    .3            -           .6           .2            -            -           .1           .2           .4            -            -            -           .4           .3           .4            -
Kiehl’s                             3            1            -            2            -            2            2            -            1            1            1            -            2            2            -            -
                                    .2           .4            -           .4            -          1.0           .3            -           .1           .2           .6            -           .2           .3            -            -
MaskFamil                            3            2            1            -            -            1            1            -            2            -            -            -            3            2            1            -
                                    .2           .7           .2            -            -           .5           .1            -           .2            -            -            -           .3           .3           .2            -
Nivea                               13            1            4            7            1            4            7            3            6            4            3            1            9            4            5            4
                                    .9           .4           .8          1.6           .4          2.0          1.0           .6           .7           .8          1.8           .3           .9           .7          1.1          1.2
Proya                               29            4           14            7            4            2            7            5           22bc          5b           -            5b          24ab         11b          13ab          1
                                   1.9          1.4          2.8          1.6          1.5          1.0          1.0          1.1          2.7          1.0            -          1.6          2.4          1.9          2.9           .3
Rinawale                             4            -            1            1            2            -            3            3            1            -            -            -            4abc         2            2            1
                                    .3            -           .2           .2           .8            -           .4           .6           .1            -            -            -           .4           .3           .4           .3
Chanel                               5            2            3            -            -            1            2            1            3            3            1            2            2            2            -            3
                                    .3           .7           .6            -            -           .5           .3           .2           .4           .6           .6           .6           .2           .3            -           .9
Yumeijing                           10            2            4d           4d           -            -            3            3            7a           1            -            1            9b           4b           5b           -
                                    .7           .7           .8           .9            -            -           .4           .6           .8           .2            -           .3           .9           .7          1.1            -
It’s skin                           1            -            1            -            -            -            1            1            -            1            1            -            -            -            -            1
                                    .1            -           .2            -            -            -           .1           .2            -           .2           .6            -            -            -            -           .3
TST                                  4            -            3            1            -            -            1            1            3            1            -            1            3            3            -            2
                                    .3            -           .6           .2            -            -           .1           .2           .4           .2            -           .3           .3           .5            -           .6
Maybelline                           7            1            1            3            2            2            4            2            3            1            1            -            6c           2            4c           1
                                    .5           .4           .2           .7           .8          1.0           .6           .4           .4           .2           .6            -           .6           .3           .9           .3
Maxam                                3            -            2            1            -            2            3            1            -            1            1            -            2            1            1            1
                                    .2            -           .4           .2            -          1.0           .4           .2            -           .2           .6            -           .2           .2           .2           .3
Saselomo                             1            -            -            1            -            -            -            -            1            -            -            -            1            1            -            -
                                    .1            -            -           .2            -            -            -            -           .1            -            -            -           .1           .2            -            -
YSL                                  -            -            -            -            -            -            -            -            -            -            -            -            -            -            -            -
                                     -            -            -            -            -            -            -            -            -            -            -            -            -            -            -            -
NewLife                              2            -            -            1            1            -            -            -            2            -            -            -            2            1            1            -
                                    .1            -            -           .2           .4            -            -            -           .2            -            -            -           .2           .2           .2            -
Mentholatum                          2            1            1            -            -            -            1            1            1            1            -            1            1            -            1            3
                                    .1           .4           .2            -            -            -           .1           .2           .1           .2            -           .3           .1            -           .2           .9
L‘OCCITANE                          1            1            -            -            -            -            -            -            1            -            -            -            1            1            -            -
                                    .1           .4            -            -            -            -            -            -           .1            -            -            -           .1           .2            -            -
sum37°                              6            2            3            1            -            3            3            -            3            1            -            1            5bf          5bf          -            -
                                    .4           .7           .6           .2            -          1.5           .4            -           .4           .2            -           .3           .5           .9            -            -
zuzu                                 3            1            1            -            1            -            1            1            2            1            -            1            2            2            -            1
                                    .2           .4           .2            -           .4            -           .1           .2           .2           .2            -           .3           .2           .3            -           .3

Project Sheet1


Table Q3A2 (continuation)
【Q3】 TOMA
by Header B
Base: b1.Base-Total Respondents

                                                                                                                                                                                                                                 25-34
                            National                           Age                                              City tier                                                          Income                                      &China1+/
